Group,sent_type,struc,prime_type,verb,verb_num,sent_id,sentence,question,response,truncated
list_1A,target,rrc,amv,challenged,4,challenged4,The programmer challenged,yes
list_1A,prime,prog_rrc,NA,selected,1,selected1,The applicant being selected by the company gained more information.,no
list_1A,prime,prog_rrc,NA,selected,2,selected2,The professor being selected by the university made plans to move to a new city.,no
list_1A,prime,prog_rrc,NA,selected,3,selected3,The chef being selected by the restaurant advertised his signature dish.,no
list_1A,target,rrc,prog_rrc,selected,4,selected4,The developer selected,yes
list_1A,prime,amv,NA,congratulated,1,congratulated1,The captain congratulated the team and jumped in excitement.,no
list_1A,prime,amv,NA,congratulated,2,congratulated2,The actress congratulated the director and talked to the media happily.,no
list_1A,prime,amv,NA,congratulated,3,congratulated3,The governor congratulated the president and made a public statement.,no
list_1A,target,rrc,amv,congratulated,4,congratulated4,The valedictorian congratulated,yes
list_1A,prime,prog_rrc,NA,encouraged,1,encouraged1,The gymnast being encouraged by the coach participated in the contest.,no
list_1A,prime,prog_rrc,NA,encouraged,2,encouraged2,The musician being encouraged by the crowd performed a breathtaking piece.,no
list_1A,prime,prog_rrc,NA,encouraged,3,encouraged3,The teacher being encouraged by her students brought donuts on the last day of class.,no
list_1A,target,rrc,prog_rrc,encouraged,4,encouraged4,The hairdresser encouraged,yes
list_1A,prime,rrc,NA,identified,1,identified1,The thief identified by the victim ran away in fear.,no
list_1A,prime,rrc,NA,identified,2,identified2,The warden identified by the prisoner cracked the walnuts enthusiastically.,no
list_1A,prime,rrc,NA,identified,3,identified3,The student identified by the researcher proposed an interesting project.,no
list_1A,target,rrc,rrc,identified,4,identified4,The electrician identified,yes
list_1A,prime,urc,NA,admired,1,admired1,The singer who was admired by her fans sang beautifully.,no
list_1A,prime,urc,NA,admired,2,admired2,The princess who was admired by the magician went into a trance.,no
list_1A,prime,urc,NA,admired,3,admired3,The employee who was admired by the manager received a good evaluation.,no
list_1A,target,rrc,urc,admired,4,admired4,The nurse admired,yes
list_1A,prime,prog_rrc,NA,approached,1,approached1,The student being approached by the teacher passed the exam.,no
list_1A,prime,prog_rrc,NA,approached,2,approached2,The clerk being approached by his manager submitted the report.,no
list_1A,prime,prog_rrc,NA,approached,3,approached3,The spy being approached by the agent was looking for answers.,no
list_1A,target,rrc,prog_rrc,approached,4,approached4,The pharmacist approached,yes
list_1A,prime,prog_rrc,NA,introduced,1,introduced1,The speaker being introduced by the chairman charmed everyone with the speech.,no
list_1A,prime,prog_rrc,NA,introduced,2,introduced2,The producer being introduced by the association won many awards.,no
list_1A,prime,prog_rrc,NA,introduced,3,introduced3,The elf being introduced by the magician danced happily.,no
list_1A,target,rrc,prog_rrc,introduced,4,introduced4,The therapist introduced,yes
list_1A,prime,amv,NA,sketched,1,sketched1,The culprit sketched the investigator and managed to escape arrest.,no
list_1A,prime,amv,NA,sketched,2,sketched2,The apprentice sketched the artist and rolled up the canvas.,no
list_1A,prime,amv,NA,sketched,3,sketched3,The painter sketched her student and looked happy.,no
list_1A,target,rrc,amv,sketched,4,sketched4,The robot sketched,yes
list_1B,prime,urc,NA,recorded,1,recorded1,The priest who was recorded by the mob preached against violence.,no
list_1B,prime,urc,NA,recorded,2,recorded2,The management which was recorded by the employee talked about the importance of privacy.,no
list_1B,prime,urc,NA,recorded,3,recorded3,The dancer who was recorded by his trainer practiced energetically.,no
list_1B,target,rrc,urc,recorded,4,recorded4,The influencer recorded,yes
list_1B,prime,prog_rrc,NA,loved,1,loved1,The landlord being loved by his tenants was very considerate.,no
list_1B,prime,prog_rrc,NA,loved,2,loved2,The comedian being loved by the audience impersonated a famous celebrity.,no
list_1B,prime,prog_rrc,NA,loved,3,loved3,The kid being loved by her parents went to bed with a smile.,no
list_1B,target,rrc,prog_rrc,loved,4,loved4,The janitor loved,yes
list_1B,prime,prog_rrc,NA,described,1,described1,The boy being described by the lady glowed with joy.,no
list_1B,prime,prog_rrc,NA,described,2,described2,The secretary being described by the visitor waited patiently.,no
list_1B,prime,prog_rrc,NA,described,3,described3,The chemist being described by the writer was interested in philosophy.,no
list_1B,target,rrc,prog_rrc,described,4,described4,The physicist described,yes
list_1B,prime,rrc,NA,examined,1,examined1,The defendant examined by the lawyer turned out to be unreliable.,no
list_1B,prime,rrc,NA,examined,2,examined2,The engineer examined by a licensor passed with flying colors.,no
list_1B,prime,rrc,NA,examined,3,examined3,The industrialist examined by the auditor hid the money in Switzerland.,no
list_1B,target,rrc,rrc,examined,4,examined4,The patient examined,yes
list_1B,prime,prog_rrc,NA,envied,1,envied1,The officer being envied by the assistant quit the job.,no
list_1B,prime,prog_rrc,NA,envied,2,envied2,The principal being envied by the administration complained about the school's problems.,no
list_1B,prime,prog_rrc,NA,envied,3,envied3,The man being envied by his sister bought a new car.,no
list_1B,target,rrc,prog_rrc,envied,4,envied4,The plumber envied,yes
list_1B,prime,prog_rrc,NA,captured,1,captured1,The policeman being captured by the kidnapper refused to divulge any information.,no
list_1B,prime,prog_rrc,NA,captured,2,captured2,The witch being captured by the peasant cackled gleefully.,no
list_1B,prime,prog_rrc,NA,captured,3,captured3,The suspect being captured by the investigator looked terrified.,no
list_1B,target,rrc,prog_rrc,captured,4,captured4,The prisoners captured,yes
list_1B,prime,prog_rrc,NA,scratched,1,scratched1,The girl being scratched by the cat enjoyed the sunny afternoon.,no
list_1B,prime,prog_rrc,NA,scratched,2,scratched2,The toddler being scratched by the table exclaimed in surprise.,no
list_1B,prime,prog_rrc,NA,scratched,3,scratched3,The dog being scratched by a stranger barked loudly.,no
list_1B,target,rrc,prog_rrc,scratched,4,scratched4,The diamond scratched,yes
list_1B,prime,urc,NA,consoled,1,consoled1,The widow who was consoled by her family felt better eventually.,no
list_1B,prime,urc,NA,consoled,2,consoled2,The teenager who was consoled by the friend went back home sullenly.,no
list_1B,prime,urc,NA,consoled,3,consoled3,The woman who was consoled by her daughter smiled wistfully.,no
list_1B,target,rrc,urc,consoled,4,consoled4,The athlete consoled,yes
list_1B,prime,rrc,NA,attacked,1,attacked1,The troops attacked by the terrorists suffered heavy losses.,no
list_1B,prime,rrc,NA,attacked,2,attacked2,The lion attacked by the hunter staggered back into the forest.,no
list_1B,prime,rrc,NA,attacked,3,attacked3,The senator attacked by the assassin was sent to the hospital.,no
list_1B,target,rrc,rrc,attacked,4,attacked4,The analyst attacked,yes
list_1B,prime,amv,NA,paid,1,paid1,The cashier paid the customer and muttered something inaudibly.,no
list_1B,prime,amv,NA,paid,2,paid2,The organization paid the government and expanded its mission.,no
list_1B,prime,amv,NA,paid,3,paid3,The broker paid the company and signed the contract.,no
list_1B,target,rrc,amv,paid,4,paid4,The entrepreneur paid,yes
list_1B,prime,urc,NA,accompanied,1,accompanied1,The prince who was accompanied by the duke arrived at the palace.,no
list_1B,prime,urc,NA,accompanied,2,accompanied2,The children who were accompanied by their guardian skipped to the park.,no
list_1B,prime,urc,NA,accompanied,3,accompanied3,The toddler who was accompanied by her parents went to the store.,no
list_1B,target,rrc,urc,accompanied,4,accompanied4,The builder accompanied,yes
list_1B,prime,rrc,NA,recognized,1,recognized1,The man recognized by the spy took off down the street.,no
list_1B,prime,rrc,NA,recognized,2,recognized2,The actor recognized by the reporter waved enthusiastically.,no
list_1B,prime,rrc,NA,recognized,3,recognized3,The poet recognized by the writer smiled to herself.,no
list_1B,target,rrc,rrc,recognized,4,recognized4,The driver recognized,yes
list_1B,prime,amv,NA,chased,1,chased1,The dog chased the boy and played with the ball.,no
list_1B,prime,amv,NA,chased,2,chased2,The monkey chased a hatter and stole his hats.,no
list_1B,prime,amv,NA,chased,3,chased3,The thief chased the officer and stopped running to catch his breath.,no
list_1B,target,rrc,amv,chased,4,chased4,The dentist chased,yes
list_1B,prime,urc,NA,studied,1,studied1,The soldier who was studied by the general moved up in ranks.,no
list_1B,prime,urc,NA,studied,2,studied2,The writer who was studied by the scholar wrote a radical book.,no
list_1B,prime,urc,NA,studied,3,studied3,The apprentice who was studied by the blacksmith forged a shield.,no
list_1B,target,rrc,urc,studied,4,studied4,The scholars studied,yes
list_1B,prime,urc,NA,betrayed,1,betrayed1,The politician who was betrayed by the party denied the allegations.,no
list_1B,prime,urc,NA,betrayed,2,betrayed2,The king who was betrayed by the genie arrested the innocent woman.,no
list_1B,prime,urc,NA,betrayed,3,betrayed3,The businessman who was betrayed by his partner lost a lot of money.,no
list_1B,target,rrc,urc,betrayed,4,betrayed4,The executive betrayed,yes
list_1B,prime,rrc,NA,challenged,1,challenged1,The protestors challenged by the authority marched on the streets.,no
list_1B,prime,rrc,NA,challenged,2,challenged2,The scientist challenged by the journalist demonstrated the value of the invention.,no
list_1B,prime,rrc,NA,challenged,3,challenged3,The dragon challenged by the wizard roared loudly.,no
list_1B,target,rrc,rrc,challenged,4,challenged4,The programmer challenged,yes
list_1B,prime,amv,NA,selected,1,selected1,The applicant selected the company and gained more information.,no
list_1B,prime,amv,NA,selected,2,selected2,The professor selected the university and made plans to move to a new city.,no
list_1B,prime,amv,NA,selected,3,selected3,The chef selected the restaurant and advertised his signature dish.,no
list_1B,target,rrc,amv,selected,4,selected4,The developer selected,yes
list_1B,prime,rrc,NA,congratulated,1,congratulated1,The captain congratulated by the team jumped in excitement.,no
list_1B,prime,rrc,NA,congratulated,2,congratulated2,The actress congratulated by the director talked to the media happily.,no
list_1B,prime,rrc,NA,congratulated,3,congratulated3,The governor congratulated by the president made a public statement.,no
list_1B,target,rrc,rrc,congratulated,4,congratulated4,The valedictorian congratulated,yes
list_1B,prime,amv,NA,encouraged,1,encouraged1,The gymnast encouraged the coach and participated in the contest.,no
list_1B,prime,amv,NA,encouraged,2,encouraged2,The musician encouraged the crowd and performed a breathtaking piece.,no
list_1B,prime,amv,NA,encouraged,3,encouraged3,The teacher encouraged her students and brought donuts on the last day of class.,no
list_1B,target,rrc,amv,encouraged,4,encouraged4,The hairdresser encouraged,yes
list_1B,prime,urc,NA,identified,1,identified1,The thief who was identified by the victim ran away in fear.,no
list_1B,prime,urc,NA,identified,2,identified2,The warden who was identified by the prisoner cracked the walnuts enthusiastically.,no
list_1B,prime,urc,NA,identified,3,identified3,The student who was identified by the researcher proposed an interesting project.,no
list_1B,target,rrc,urc,identified,4,identified4,The electrician identified,yes
list_1B,prime,prog_rrc,NA,admired,1,admired1,The singer being admired by her fans sang beautifully.,no
list_1B,prime,prog_rrc,NA,admired,2,admired2,The princess being admired by the magician went into a trance.,no
list_1B,prime,prog_rrc,NA,admired,3,admired3,The employee being admired by the manager received a good evaluation.,no
list_1B,target,rrc,prog_rrc,admired,4,admired4,The nurse admired,yes
list_1B,prime,amv,NA,approached,1,approached1,The student approached the teacher and passed the exam.,no
list_1B,prime,amv,NA,approached,2,approached2,The clerk approached his manager and submitted the report.,no
list_1B,prime,amv,NA,approached,3,approached3,The spy approached the agent and was looking for answers.,no
list_1B,target,rrc,amv,approached,4,approached4,The pharmacist approached,yes
list_1B,prime,amv,NA,introduced,1,introduced1,The speaker introduced the chairman and charmed everyone with the speech.,no
list_1B,prime,amv,NA,introduced,2,introduced2,The producer introduced the association and won many awards.,no
list_1B,prime,amv,NA,introduced,3,introduced3,The elf introduced the magician and danced happily.,no
list_1B,target,rrc,amv,introduced,4,introduced4,The therapist introduced,yes
list_1B,prime,rrc,NA,sketched,1,sketched1,The culprit sketched by the investigator managed to escape arrest.,no
list_1B,prime,rrc,NA,sketched,2,sketched2,The apprentice sketched by the artist rolled up the canvas.,no
list_1B,prime,rrc,NA,sketched,3,sketched3,The painter sketched by her student looked happy.,no
list_1B,target,rrc,rrc,sketched,4,sketched4,The robot sketched,yes
list_1C,prime,prog_rrc,NA,recorded,1,recorded1,The priest being recorded by the mob preached against violence.,no
list_1C,prime,prog_rrc,NA,recorded,2,recorded2,The management being recorded by the employee talked about the importance of privacy.,no
list_1C,prime,prog_rrc,NA,recorded,3,recorded3,The dancer being recorded by his trainer practiced energetically.,no
list_1C,target,rrc,prog_rrc,recorded,4,recorded4,The influencer recorded,yes
list_1C,prime,amv,NA,loved,1,loved1,The landlord loved his tenants and was very considerate.,no
list_1C,prime,amv,NA,loved,2,loved2,The comedian loved the audience and impersonated a famous celebrity.,no
list_1C,prime,amv,NA,loved,3,loved3,The kid loved her parents and went to bed with a smile.,no
list_1C,target,rrc,amv,loved,4,loved4,The janitor loved,yes
list_1C,prime,amv,NA,described,1,described1,The boy described the lady and glowed with joy.,no
list_1C,prime,amv,NA,described,2,described2,The secretary described the visitor and waited patiently.,no
list_1C,prime,amv,NA,described,3,described3,The chemist described the writer and was interested in philosophy.,no
list_1C,target,rrc,amv,described,4,described4,The physicist described,yes
list_1C,prime,urc,NA,examined,1,examined1,The defendant who was examined by the lawyer turned out to be unreliable.,no
list_1C,prime,urc,NA,examined,2,examined2,The engineer who was examined by a licensor passed with flying colors.,no
list_1C,prime,urc,NA,examined,3,examined3,The industrialist who was examined by the auditor hid the money in Switzerland.,no
list_1C,target,rrc,urc,examined,4,examined4,The patient examined,yes
list_1C,prime,amv,NA,envied,1,envied1,The officer envied the assistant and quit the job.,no
list_1C,prime,amv,NA,envied,2,envied2,The principal envied the administration and complained about the school's problems.,no
list_1C,prime,amv,NA,envied,3,envied3,The man envied his sister and bought a new car.,no
list_1C,target,rrc,amv,envied,4,envied4,The plumber envied,yes
list_1C,prime,amv,NA,captured,1,captured1,The policeman captured the kidnapper and refused to divulge any information.,no
list_1C,prime,amv,NA,captured,2,captured2,The witch captured the peasant and cackled gleefully.,no
list_1C,prime,amv,NA,captured,3,captured3,The suspect captured the investigator and looked terrified.,no
list_1C,target,rrc,amv,captured,4,captured4,The prisoners captured,yes
list_1C,prime,amv,NA,scratched,1,scratched1,The girl scratched the cat and enjoyed the sunny afternoon.,no
list_1C,prime,amv,NA,scratched,2,scratched2,The toddler scratched the table exclaimed in surprise.,no
list_1C,prime,amv,NA,scratched,3,scratched3,The dog scratched a stranger and barked loudly.,no
list_1C,target,rrc,amv,scratched,4,scratched4,The diamond scratched,yes
list_1C,prime,prog_rrc,NA,consoled,1,consoled1,The widow being consoled by her family felt better eventually.,no
list_1C,prime,prog_rrc,NA,consoled,2,consoled2,The teenager being consoled by the friend went back home sullenly.,no
list_1C,prime,prog_rrc,NA,consoled,3,consoled3,The woman being consoled by her daughter smiled wistfully.,no
list_1C,target,rrc,prog_rrc,consoled,4,consoled4,The athlete consoled,yes
list_1C,prime,urc,NA,attacked,1,attacked1,The troops who were attacked by the terrorists suffered heavy losses.,no
list_1C,prime,urc,NA,attacked,2,attacked2,The lion which was attacked by the hunter staggered back into the forest.,no
list_1C,prime,urc,NA,attacked,3,attacked3,The senator who was attacked by the assassin was sent to the hospital.,no
list_1C,target,rrc,urc,attacked,4,attacked4,The analyst attacked,yes
list_1C,prime,rrc,NA,paid,1,paid1,The cashier paid by the customer muttered something inaudibly.,no
list_1C,prime,rrc,NA,paid,2,paid2,The organization paid by the government expanded its mission.,no
list_1C,prime,rrc,NA,paid,3,paid3,The broker paid by the company signed the contract.,no
list_1C,target,rrc,rrc,paid,4,paid4,The entrepreneur paid,yes
list_1C,prime,prog_rrc,NA,accompanied,1,accompanied1,The prince being accompanied by the duke arrived at the palace.,no
list_1C,prime,prog_rrc,NA,accompanied,2,accompanied2,The children being accompanied by their guardian skipped to the park.,no
list_1C,prime,prog_rrc,NA,accompanied,3,accompanied3,The toddler being accompanied by her parents went to the store.,no
list_1C,target,rrc,prog_rrc,accompanied,4,accompanied4,The builder accompanied,yes
list_1C,prime,urc,NA,recognized,1,recognized1,The man who was recognized by the spy took off down the street.,no
list_1C,prime,urc,NA,recognized,2,recognized2,The actor who was recognized by the reporter waved enthusiastically.,no
list_1C,prime,urc,NA,recognized,3,recognized3,The poet who was recognized by the writer smiled to herself.,no
list_1C,target,rrc,urc,recognized,4,recognized4,The driver recognized,yes
list_1C,prime,rrc,NA,chased,1,chased1,The dog chased by the boy played with the ball.,no
list_1C,prime,rrc,NA,chased,2,chased2,The monkey chased by a hatter stole his hats.,no
list_1C,prime,rrc,NA,chased,3,chased3,The thief chased by the officer stopped running to catch his breath.,no
list_1C,target,rrc,rrc,chased,4,chased4,The dentist chased,yes
list_1C,prime,prog_rrc,NA,studied,1,studied1,The soldier being studied by the general moved up in ranks.,no
list_1C,prime,prog_rrc,NA,studied,2,studied2,The writer being studied by the scholar wrote a radical book.,no
list_1C,prime,prog_rrc,NA,studied,3,studied3,The apprentice being studied by the blacksmith forged a shield.,no
list_1C,target,rrc,prog_rrc,studied,4,studied4,The scholars studied,yes
list_1C,prime,prog_rrc,NA,betrayed,1,betrayed1,The politician being betrayed by the party denied the allegations.,no
list_1C,prime,prog_rrc,NA,betrayed,2,betrayed2,The king being betrayed by the genie arrested the innocent woman.,no
list_1C,prime,prog_rrc,NA,betrayed,3,betrayed3,The businessman being betrayed by his partner lost a lot of money.,no
list_1C,target,rrc,prog_rrc,betrayed,4,betrayed4,The executive betrayed,yes
list_1C,prime,urc,NA,challenged,1,challenged1,The protestors who were challenged by the authority marched on the streets.,no
list_1C,prime,urc,NA,challenged,2,challenged2,The scientist who was challenged by the journalist demonstrated the value of the invention.,no
list_1C,prime,urc,NA,challenged,3,challenged3,The dragon which was challenged by the wizard roared loudly.,no
list_1C,target,rrc,urc,challenged,4,challenged4,The programmer challenged,yes
list_1C,prime,rrc,NA,selected,1,selected1,The applicant selected by the company gained more information.,no
list_1C,prime,rrc,NA,selected,2,selected2,The professor selected by the university made plans to move to a new city.,no
list_1C,prime,rrc,NA,selected,3,selected3,The chef selected by the restaurant advertised his signature dish.,no
list_1C,target,rrc,rrc,selected,4,selected4,The developer selected,yes
list_1C,prime,urc,NA,congratulated,1,congratulated1,The captain who was congratulated by the team jumped in excitement.,no
list_1C,prime,urc,NA,congratulated,2,congratulated2,The actress who was congratulated by the director talked to the media happily.,no
list_1C,prime,urc,NA,congratulated,3,congratulated3,The governor who was congratulated by the president made a public statement.,no
list_1C,target,rrc,urc,congratulated,4,congratulated4,The valedictorian congratulated,yes
list_1C,prime,rrc,NA,encouraged,1,encouraged1,The gymnast encouraged by the coach participated in the contest.,no
list_1C,prime,rrc,NA,encouraged,2,encouraged2,The musician encouraged by the crowd performed a breathtaking piece.,no
list_1C,prime,rrc,NA,encouraged,3,encouraged3,The teacher encouraged by her students brought donuts on the last day of class.,no
list_1C,target,rrc,rrc,encouraged,4,encouraged4,The hairdresser encouraged,yes
list_1C,prime,prog_rrc,NA,identified,1,identified1,The thief being identified by the victim ran away in fear.,no
list_1C,prime,prog_rrc,NA,identified,2,identified2,The warden being identified by the prisoner cracked the walnuts enthusiastically.,no
list_1C,prime,prog_rrc,NA,identified,3,identified3,The student being identified by the researcher proposed an interesting project.,no
list_1C,target,rrc,prog_rrc,identified,4,identified4,The electrician identified,yes
list_1C,prime,amv,NA,admired,1,admired1,The singer admired her fans and sang beautifully.,no
list_1C,prime,amv,NA,admired,2,admired2,The princess admired the magician and went into a trance.,no
list_1C,prime,amv,NA,admired,3,admired3,The employee admired the manager and received a good evaluation.,no
list_1C,target,rrc,amv,admired,4,admired4,The nurse admired,yes
list_1C,prime,rrc,NA,approached,1,approached1,The student approached by the teacher passed the exam.,no
list_1C,prime,rrc,NA,approached,2,approached2,The clerk approached by his manager submitted the report.,no
list_1C,prime,rrc,NA,approached,3,approached3,The spy approached by the agent was looking for answers.,no
list_1C,target,rrc,rrc,approached,4,approached4,The pharmacist approached,yes
list_1C,prime,rrc,NA,introduced,1,introduced1,The speaker introduced by the chairman charmed everyone with the speech.,no
list_1C,prime,rrc,NA,introduced,2,introduced2,The producer introduced by the association won many awards.,no
list_1C,prime,rrc,NA,introduced,3,introduced3,The elf introduced by the magician danced happily.,no
list_1C,target,rrc,rrc,introduced,4,introduced4,The therapist introduced,yes
list_1C,prime,urc,NA,sketched,1,sketched1,The culprit who was sketched by the investigator managed to escape arrest.,no
list_1C,prime,urc,NA,sketched,2,sketched2,The apprentice who was sketched by the artist rolled up the canvas.,no
list_1C,prime,urc,NA,sketched,3,sketched3,The painter who was sketched by her student looked happy.,no
list_1C,target,rrc,urc,sketched,4,sketched4,The robot sketched,yes
list_1D,prime,amv,NA,recorded,1,recorded1,The priest recorded the mob and preached against violence.,no
list_1D,prime,amv,NA,recorded,2,recorded2,The management recorded the employee and talked about the importance of privacy.,no
list_1D,prime,amv,NA,recorded,3,recorded3,The dancer recorded his trainer and practiced energetically.,no
list_1D,target,rrc,amv,recorded,4,recorded4,The influencer recorded,yes
list_1D,prime,rrc,NA,loved,1,loved1,The landlord loved by his tenants was very considerate.,no
list_1D,prime,rrc,NA,loved,2,loved2,The comedian loved by the audience impersonated a famous celebrity.,no
list_1D,prime,rrc,NA,loved,3,loved3,The kid loved by her parents went to bed with a smile.,no
list_1D,target,rrc,rrc,loved,4,loved4,The janitor loved,yes
list_1D,prime,rrc,NA,described,1,described1,The boy described by the lady glowed with joy.,no
list_1D,prime,rrc,NA,described,2,described2,The secretary described by the visitor waited patiently.,no
list_1D,prime,rrc,NA,described,3,described3,The chemist described by the writer was interested in philosophy.,no
list_1D,target,rrc,rrc,described,4,described4,The physicist described,yes
list_1D,prime,prog_rrc,NA,examined,1,examined1,The defendant being examined by the lawyer turned out to be unreliable.,no
list_1D,prime,prog_rrc,NA,examined,2,examined2,The engineer being examined by a licensor passed with flying colors.,no
list_1D,prime,prog_rrc,NA,examined,3,examined3,The industrialist being examined by the auditor hid the money in Switzerland.,no
list_1D,target,rrc,prog_rrc,examined,4,examined4,The patient examined,yes
list_1D,prime,rrc,NA,envied,1,envied1,The officer envied by the assistant quit the job.,no
list_1D,prime,rrc,NA,envied,2,envied2,The principal envied by the administration complained about the school's problems.,no
list_1D,prime,rrc,NA,envied,3,envied3,The man envied by his sister bought a new car.,no
list_1D,target,rrc,rrc,envied,4,envied4,The plumber envied,yes
list_1D,prime,rrc,NA,captured,1,captured1,The policeman captured by the kidnapper refused to divulge any information.,no
list_1D,prime,rrc,NA,captured,2,captured2,The witch captured by the peasant cackled gleefully.,no
list_1D,prime,rrc,NA,captured,3,captured3,The suspect captured by the investigator looked terrified.,no
list_1D,target,rrc,rrc,captured,4,captured4,The prisoners captured,yes
